source_id,text,label,label_encoded
5526,"আন্তর্জাতিক মাতৃভাষা দিবস উপলক্ষে ২৩ ফেব্রুয়ারি প্যারিসের উবারভিলিয়েতে বিশ্বের ২১টি জাতিগোষ্ঠীর নিজস্ব ভাষাভিত্তিক সাংস্কৃতিক অনুষ্ঠান ও ভাষা প্রদর্শনী অনুষ্ঠিত হয়। উদীচী শিল্পী গোষ্ঠী ফ্রান্স এবং উবারভিলিয়ে মেরি যৌথভাবে এ আয়োজন করে। অনুষ্ঠানে উপস্থিত ছিলেন ফ্রান্সে বাংলাদেশের রাষ্ট্রদূত শহীদুল ইসলাম, উবারভিলিয়ে শহরের মেয়র জ্যাক স্যালভাতর, ফ্রান্সে বলিভিয়ার রাষ্ট্রদূত জন পল গুয়েভারা এভিলা এবং ফ্রান্সের সাংস্কৃতিক মন্ত্রণালয়ের বিশেষ প্রতিনিধিরা। বাংলা, ফরাসি, চীনা, তামুল, বেটে, ফো, বামবাহ, মানজাক, তিলুবা, কাবিল, ক্রেয়ল, মান্দারিন, আরবি, রোমানিয়া ভাষাসহ বিভিন্ন ভাষার সাংস্কৃতিক দল সেখানে গান, নৃত্য ও কবিতা আবৃত্তি পরিবেশন করে। বিচিত্র ভাষার এই পরিবেশনা অনুষ্ঠানস্থলে এক অনন্য উৎসবমুখর আবহ তৈরি করে, যা বিভিন্ন ভাষাভাষী দর্শকেরা উপভোগ করেন। মুহাম্মদ গোলাম মোর্শেদ, প্যারিস, ফ্রান্স।",AI,1
5527,"নেপালে এসে প্রায় এক মাস কাটিয়ে ফেলেছি। চারপাশে নেপালি আর ইংরেজিভাষী মানুষ, ফলে সারাক্ষণ ইংরেজি শুনতে ও বলতে বলতে একসময় বিরক্তি জমে উঠেছিল, কিন্তু করার কিছু ছিল না। মাতৃভাষায় কথা বলার মতো কাউকে এখানে সহজে পাইনি। এমন সময় আন্তর্জাতিক মাতৃভাষা দিবসে কাঠমান্ডুর বাংলাদেশ দূতাবাস থেকে নিমন্ত্রণ এল। নির্ধারিত সময় সেখানে পৌঁছে দেখি, আবারও ইংরেজি বক্তব্য আর নেপালি কথাবার্তা। শুরুতে এতে বিরক্তি লাগলেও পরে বাংলাদেশের শিল্পীরা পরিবেশ বদলে দেন। একের পর এক দেশের গান গেয়ে তাঁরা মন ভরিয়ে দেন। এরপর দুজন কবিতা আবৃত্তি করেন। অনুষ্ঠানে কয়েকজন বাঙালির সঙ্গে দেখা হলো, আর মন খুলে মাতৃভাষায় কথা বলে ভীষণ স্বস্তি পেলাম। বাংলাদেশ থেকে নেপালে পড়তে আসা আটজন শিক্ষার্থীর সঙ্গেও আলাপ হলো, তাঁদের সঙ্গে আড্ডায় জমে থাকা অনেক কথা যেন এক ঘণ্টাতেই বলে ফেললাম। সেদিনই সত্যিকারের অনুভব করলাম, মাতৃভাষায় কথা বলার আনন্দ কত গভীর। মোহসেনা আকতার, কাঠমান্ডু, নেপাল।",AI,1
5528,"একুশের চেতনাকে বিশ্বপরিসরে তুলে ধরে প্রথমবারের মতো অস্ট্রেলিয়ার নিউক্যাসল বিশ্ববিদ্যালয়ে আন্তর্জাতিক মাতৃভাষা দিবস পালিত হয়েছে। বাংলাদেশ স্টুডেন্টস অ্যাসোসিয়েশন অব নিউক্যাসল ইউনিভার্সিটির আমন্ত্রণে প্রবাসী বাংলাদেশিদের পাশাপাশি বিশ্ববিদ্যালয়ের অস্ট্রেলিয়ান ও বিভিন্ন দেশের নানা ভাষাভাষী ছাত্র, শিক্ষক ও গবেষকেরা বায়ান্নোর ভাষা আন্দোলনে মাতৃভাষার অধিকারের জন্য প্রাণ দেওয়া বাঙালি শহীদদের প্রতি শ্রদ্ধা জানান। স্থানীয় সময় সকাল সাড়ে ১০টায় অকমোটি লাইব্রেরি প্রাঙ্গণে পুষ্পস্তবক অর্পণ এবং এক মিনিট নীরবতা পালনের মাধ্যমে আনুষ্ঠানিকতা শুরু হয়। পরে ভাষা আন্দোলনের ইতিহাস, এর বেদনা ও গৌরবময় সংগ্রাম নিয়ে আলোচনা করা হয় এবং অংশগ্রহণকারীদের মধ্যে দিবসের তাৎপর্যবিষয়ক তথ্যসমৃদ্ধ লিফলেট বিতরণ করা হয়। সবশেষে সালাম, বরকত, রফিক, জব্বার, শফিউরসহ নাম না-জানা শহীদদের স্মরণে সবাই মিলে ‘আমার ভাইয়ের রক্তে রাঙানো একুশে ফেব্রুয়ারী/আমি কি ভুলিতে পারি’ গানটি গেয়ে আবেগে আপ্লুত হয়ে পড়েন। প্রবাসজীবনের নিয়ন্ত্রিত ছকভাঙা ব্যস্ততার মাঝেও দেশ ও ঐতিহ্যের টানে আসা বাংলাদেশিরা তখন গভীর আবেগে ভেসে যান। এ এফ এম কামাল চৌধুরী, নিউক্যাসল বিশ্ববিদ্যালয়, অস্ট্রেলিয়া।",AI,1
5529,"মহান শহীদ দিবস ও আন্তর্জাতিক মাতৃভাষা দিবস উপলক্ষে সিডনিতে একুশে একাডেমি অস্ট্রেলিয়া বইমেলা ও সাংস্কৃতিক অনুষ্ঠানের আয়োজন করে। অ্যাশফিল্ড হেরিটেজ পার্কসংলগ্ন একাডেমি নির্মিত শহীদ মিনারের পাশে অনুষ্ঠানটি অনুষ্ঠিত হয়। অভিজিৎ বড়ুয়ার সভাপতিত্বে আয়োজিত এ অনুষ্ঠানে প্রধান অতিথি ছিলেন অস্ট্রেলিয়ায় বাংলাদেশের হাইকমিশনার লেফটেন্যান্ট জেনারেল মাসুদ উদ্দিন চৌধুরী। বিশেষ অতিথি হিসেবে উপস্থিত ছিলেন স্থানীয় এমপি চার্লস ক্যাসোসেলি এবং আরও কয়েকজন স্থানীয় নেতা। বিপুলসংখ্যক সিডনিপ্রবাসী বাঙালির উপস্থিতিতে শিশু-কিশোর ও স্থানীয় শিল্পীরা গান, নাচ ও কবিতা আবৃত্তি পরিবেশন করেন। পাশাপাশি আবদুল্লাহ আল-মামুনের রচনা ও শাহীন শাহনেওয়াজের নির্দেশনায় ‘বিবি সাব’ নাটক মঞ্চস্থ হয়। বইমেলায় বাংলাদেশ ও পশ্চিমবঙ্গের লেখকদের নানা বই প্রদর্শিত হয় এবং স্থানীয় লেখকদের কয়েকটি বইয়ের মোড়কও উন্মোচন করা হয়। ওমর কায়সার, সিডনি, অস্ট্রেলিয়া।",AI,1
5530,"অত্যন্ত ব্যস্ত জীবনের মধ্যেও সংযুক্ত আরব আমিরাতপ্রবাসী বাংলাদেশিরা গভীর শ্রদ্ধায় ভাষাশহীদদের স্মরণ করেছেন। ২১ ফেব্রুয়ারি আন্তর্জাতিক মাতৃভাষা দিবস উপলক্ষে আবুধাবি দূতাবাস, দুবাই কনস্যুলেট, আবুধাবি বাংলাদেশ স্কুল, রাস আল খাইমা বাংলাদেশ ইসলামি স্কুল অ্যান্ড কলেজ এবং সোশ্যাল ক্লাব দুবাইসহ বিভিন্ন প্রতিষ্ঠানের উদ্যোগে নানা কর্মসূচি হয়। আবুধাবিতে বাংলাদেশের রাষ্ট্রদূত মুহাম্মদ ইমরানের নেতৃত্বে সকাল নয়টায় শহীদ মিনারে পুষ্পস্তবক অর্পণ ও এক মিনিট নীরবতা পালন করা হয়। একইভাবে দুবাই কনস্যুলেটেও কনসাল জেনারেল মাসুদুর রহমানের নেতৃত্বে একই কর্মসূচি পালিত হয়। দিনটি স্মরণে দুবাই সোশ্যাল ক্লাব একটি ব্যতিক্রমী আয়োজন করে, যেখানে একদল কিশোর বায়ান্নোর ভাষা আন্দোলনের বীরত্বগাথা নিয়ে নাটিকা মঞ্চস্থ করে। পরে সংগঠনের সভাপতি নওশের আলী ও কনস্যুলেটের কর্মকর্তারা প্রবাসীদের জন্য একটি অনলাইন সাহিত্যপত্রিকার উদ্বোধন করেন। মামুনুল ইসলাম, দুবাই, আরব আমিরাত।",AI,1
5531,"দিল্লির সাউথ এশিয়ান বিশ্ববিদ্যালয়ে বাংলাদেশি ও ভারতীয় বাঙালি শিক্ষার্থীদের উদ্যোগে দ্বিতীয়বারের মতো সরস্বতী পূজা উদযাপিত হয়েছে। চাণক্যপুরীর আকবর ভবনে অবস্থিত ক্যাম্পাসে পুরো আয়োজনটি ছিল ঘরোয়া বাঙালিয়ানার আবহে ভরা। শিক্ষক, কর্মকর্তা-কর্মচারী ও শিক্ষার্থীদের সক্রিয় অংশগ্রহণে অনুষ্ঠানটি পূর্ণতা পায় এবং তা ৮ দেশের বিভিন্ন ভাষা ও ধর্মের মানুষের মিলনমেলায় পরিণত হয়। বাংলাদেশি শিক্ষার্থীরা নিজ দেশের উৎসবের মতো করেই এতে মেতে ওঠেন। দুপুরে প্রায় ৫০০ জনের জন্য বাঙালি খাবার খিচুড়ির ব্যবস্থা করা হয়, যা দিল্লির একটি বাঙালি মন্দির থেকে আনা হয়েছিল বাঙালি স্বাদ বজায় রাখতে। রাতে আবারও বাংলাদেশি শিক্ষার্থীরা খিচুড়ি উৎসবে অংশ নেন। পূজার এই বর্ণিল আয়োজনে সার্কভুক্ত অন্যান্য দেশের শিক্ষার্থী ও কর্মকর্তা-কর্মচারীদের মাঝেও বাঙালিরা বিশেষভাবে নজর কাড়েন। দেশীয় উৎসবের পরিবেশ পেয়ে অনেক বাংলাদেশি স্মৃতিমেদুর হয়ে পড়েন। সুমিত কুমার বংশাল, সাউথ এশিয়া বিশ্ববিদ্যালয়, দিল্লি, ভারত।",AI,1
5534,"মহান একুশে ও আন্তর্জাতিক মাতৃভাষা দিবস উপলক্ষে আগামী ২৩ ফেব্রুয়ারি রোববার বিকেল ৩টায় মাসিক আশ্রম পত্রিকার উদ্যোগে একটি আলোচনা সভা অনুষ্ঠিত হবে। অটোয়াপ্রবাসী বাংলা ভাষাভাষীদের এতে সাদর আমন্ত্রণ জানানো হয়েছে। অনুষ্ঠানের মূল আলোচক থাকবেন ড. মীজান রহমান। আলোচনা শেষে কবিতা আবৃত্তির পর্বও থাকবে। মাসিক আশ্রম প্রতি মাসের শেষ রোববার নিয়মিত আড্ডার আয়োজন করে থাকে; এবারের আয়োজনটিও সেই একই সময়েই হবে। পরিবার-পরিজন ও বন্ধুদের নিয়ে অংশগ্রহণের জন্য বাঙালি সবাইকে আন্তরিক অনুরোধ জানানো হয়েছে। ঠিকানা: ওভারব্রুক কমিউনিটি সেন্টার, ৩৩ কুইল স্ট্রিট, অটোয়া, ওএন, কে১কে ৪ই৭। মান্নান মিঠু, সহ-সম্পাদক, মাসিক আশ্রম, অটোয়া, কানাডা।",AI,1
5535,"যুক্তরাষ্ট্রের লস অ্যাঞ্জেলেসপ্রবাসী লেখক তপন দেবনাথের দুটি বই এ বছর বাংলাদেশে প্রকাশিত হয়েছে। বই দুটি হলো উপন্যাস ‘দায়ভার’ এবং গল্পগ্রন্থ ‘করমর্দন’। ১৩ ফেব্রুয়ারি একুশে বইমেলায় এ দুটির মোড়ক উন্মোচন করা হয়। বাংলা একাডেমির নজরুল মঞ্চে বিকেল সাড়ে চারটায় কথাসাহিত্যিক ও সাপ্তাহিক এই সময় পত্রিকার সহকারী সম্পাদক স্বকৃত নোমান ‘দায়ভার’-এর মোড়ক উন্মোচন করেন। বিকেল পাঁচটায় ‘করমর্দন’-এর মোড়ক উন্মোচন যৌথভাবে করেন লেখক ও প্রিয় ডটকমের নির্বাহী সম্পাদক রাজিউল হাসান এবং তরুণ ঔপন্যাসিক-কবি-আলোকচিত্রী বরুণ কুমার বিশ্বাস। লেখক তপন দেবনাথের পক্ষে অনুষ্ঠানে উপস্থিত ছিলেন তাঁর বড় ভাই মুকুন্দ দেবনাথ। সংক্ষিপ্ত আলোচনায় স্বকৃত নোমান বলেন, তপন দেবনাথ একজন প্রতিভাবান লেখক, তাঁর গল্পে সমসাময়িক বিষয় ও সামাজিক অসঙ্গতি ধারাবাহিকভাবে উঠে আসে। রাজিউল হাসান বলেন, তাঁর লেখায় সাহিত্যিক আনন্দের পাশাপাশি পাঠকের জন্য শিক্ষণীয় উপাদানও থাকে। অনুষ্ঠানে বাংলা একাডেমির ঊর্ধ্বতন কর্মকর্তাসহ লেখকের বহু অনুরাগী উপস্থিত ছিলেন। দূর পরবাসে ডেস্ক।",AI,1
5536,"অস্ট্রিয়ার রাজধানী ভিয়েনার বাংকলেকারগাসে ১৮ ফেব্রুয়ারি বিকেলে প্রবাসী বাঙালিদের একটি বিক্ষোভ সমাবেশ অনুষ্ঠিত হয়। সেখানে আল-কায়েদার শীর্ষ নেতা আয়মান আল জাওয়াহিরির বাংলাদেশে জেহাদের ডাকের বিরুদ্ধে প্রতিবাদ জানানো হয়। অস্ট্রিয়া আওয়ামী লীগের উদ্যোগে আয়োজিত এই সমাবেশে সভাপতিত্ব করেন সংগঠনের সভাপতি খন্দকার হাফিজুর রহমান এবং সঞ্চালনা করেন সাধারণ সম্পাদক সাইফুল ইসলাম। বক্তব্য দেন সহসভাপতি আকতার হোসেন, সাইফুল ইসলাম, সামছুল ইসলাম, যুগ্ম সাধারণ সম্পাদক শাহ কামাল এবং অস্ট্রিয়াপ্রবাসী মানবাধিকারকর্মী, লেখক-সাংবাদিক ও সর্ব ইউরোপীয়ান আওয়ামী লীগের যুগ্ম সাধারণ সম্পাদক এম নজরুল ইসলামসহ আরও অনেকে। ভিয়েনাপ্রবাসী বহু বাঙালিও এতে যোগ দেন। এম নজরুল ইসলাম বলেন, বর্তমান বিশ্বে মানবতার প্রধান শত্রু আন্তর্জাতিক সন্ত্রাসী সংগঠন আল-কায়েদা। তাঁর মতে, এই সংগঠনের হুমকি বাংলাদেশের দোসরদের রক্ষা করতে পারবে না। ৩০ লাখ শহীদের রক্তে অর্জিত দেশের মানুষ আল-কায়েদার সন্ত্রাসী কর্মকাণ্ডে ভীত নয় বলেও তিনি মন্তব্য করেন। তিনি আরও বলেন, জাওয়াহিরির জেহাদের ডাক আতঙ্ক ছড়ানোর চেয়ে বরং ষড়যন্ত্র, হুমকি ও ধ্বংসাত্মক তাণ্ডবের বিরুদ্ধে চলমান লড়াইকে আরও দৃঢ় ও তীব্র করেছে। এম নজরুল ইসলাম, ভিয়েনা, অস্ট্রিয়া।",AI,1
5537,"কুয়েত সিটির আহমেদি গার্ডেনের মরুপ্রান্তরে অবস্থিত সবুজ কেওসি পার্কে স্থানীয় সময় সকাল আটটা থেকেই তীব্র শীত উপেক্ষা করে জড়ো হতে শুরু করেন কুয়েতপ্রবাসী বাঙালিরা। অল্প সময়ের মধ্যেই পুরো পার্কটি পরিণত হয় এক প্রাণবন্ত বাঙালি মিলনমেলায়। নাশতা শেষ হতেই ছোট-বড় সবার জন্য শুরু হয় বাংলার ঐতিহ্যবাহী নানা খেলাধুলা, আর তাতে সবাই মেতে ওঠেন। দুপুরের খাবারের পর চলে আলোচনা, গল্প ও গানবাজনা। পুরো দিনটি এমন আনন্দঘন পরিবেশেই কাটান তাঁরা। ৭ ফেব্রুয়ারি এই বনভোজনের আয়োজন করেছিল কুয়েতে বাংলাদেশিদের সাংস্কৃতিক সংগঠন অঙ্কুর সাংস্কৃতিক অঙ্গন। বিপুলসংখ্যক প্রবাসী বাংলাদেশি এতে অংশ নেন। আলোচনায় অনেকে তাঁদের অনুভূতি জানিয়ে আয়োজকদের ধন্যবাদ বলেন, কর্মব্যস্ত জীবনের মাঝেও এতগুলো পরিবারকে একত্র করা সহজ কাজ নয়। তাঁদের মতে, বনভোজন শুধু আনন্দের নয়, দীর্ঘদিন প্রবাসে বেড়ে ওঠা সন্তানদের জন্য এটি শেখারও একটি সুযোগ; এর মাধ্যমে তারা বাংলা সংস্কৃতি, ইতিহাস ও ঐতিহ্য কিছুটা হলেও অনুভব করতে পারবে। সংগঠনের সভাপতি প্রকৌশলী মিজানুর রহমান ও সাধারণ সম্পাদক মো. মিজানুর রহমান বলেন, নতুন প্রজন্মের কাছে বাঙালির সংস্কৃতি তুলে ধরা এবং প্রবাসীদের কিছু আনন্দ দিতে এ আয়োজন করা হয়েছে। অঙ্কুর নিয়মিতই এ ধরনের নানা কর্মসূচি হাতে নেয়। মঈন উদ্দিন সরকার, কুয়েত সিটি, কুয়েত।",AI,1
5538,"শীতকাল এলেই বাঙালির মনে পিঠা উৎসবের আবহ জেগে ওঠে। সেই ভাবনা থেকেই ১ ফেব্রুয়ারি সন্ধ্যায় টরন্টোর কুমিল্লা জেলা অ্যাসোসিয়েশন একটি পিঠা উৎসবের আয়োজন করে। থার্টি ডেন্টনের কমিউনিটি হলে অনুষ্ঠিত এ আয়োজনে খারাপ আবহাওয়া উপেক্ষা করে প্রায় এক শ’ বাঙালি উপস্থিত হন। যদিও এটি প্রবাসী কুমিল্লাবাসীদের সংগঠনের অনুষ্ঠান ছিল, তবু বাংলাদেশের বিভিন্ন জেলার মানুষও এতে অংশ নেন। তাঁদের উপস্থিতিতে হলঘরটি যেন ছোট্ট এক বাংলাদেশে রূপ নেয়। শুরুতে ছিল পিঠার পরিচিতি পর্ব, যেখানে প্রস্তুতকারীরা নিজেদের পিঠার নাম ও রেসিপি তুলে ধরেন। ভাপা পিঠা, কলা পিঠা, নারিকেল পুলি, রসপিঠাসহ নানা স্বাদ ও রঙের পিঠা সবার প্রশংসা কুড়ায়। এরপর শুরু হয় সাংস্কৃতিক অনুষ্ঠান। পিঠার স্বাদে ডুবে থাকা অতিথিদের সামনে গান, আবৃত্তি ও শিশুদের নৃত্য পরিবেশিত হয়। বিশেষ করে শিশু শিল্পী ফাহিমার নাচ সবার নজর কাড়ে। অনুষ্ঠান শেষে রাতের খাবার পরিবেশন করা হয় এবং সবশেষে র‌্যাফেল ড্র হয়। পুরস্কার ঘোষণার প্রতিটি মুহূর্ত ছিল উত্তেজনাপূর্ণ। রাত বাড়ার সঙ্গে সঙ্গে শীতও বাড়তে থাকায় অনুষ্ঠান শেষ করতে হয়, তবে সবার মনেই রয়ে যায় একই আফসোস—আরেকটু যদি থাকা যেত। ফরহাদ মোহাম্মদ মাসুম, অন্টারিও, টরন্টো, কানাডা।",AI,1
5540,"দুবাইয়ে বাংলাদেশ কনস্যুলেটের উদ্যোগে ১৭ মার্চ জাতির জনক বঙ্গবন্ধু শেখ মুজিবুর রহমানের ৯৪তম জন্মবার্ষিকী ও জাতীয় শিশু দিবস যথাযোগ্য মর্যাদায় পালিত হয়েছে। এ উপলক্ষে কনস্যুলেটে অনুষ্ঠিত আলোচনা সভায় কনসাল জেনারেল মাসুদুর রহমান বলেন, বঙ্গবন্ধু না থাকলে বাংলাদেশের স্বাধীনতা অর্জন সম্ভব হতো না; তাই তিনি বাংলাদেশিদের হৃদয়ে চিরঅম্লান হয়ে থাকবেন। অনুষ্ঠানের শুরুতে রাষ্ট্রপতি, প্রধানমন্ত্রী ও পররাষ্ট্রমন্ত্রীর পাঠানো বাণী পাঠ করা হয়। বাণীগুলো পাঠ করেন যথাক্রমে কনসাল জেনারেল, কমার্শিয়াল কাউন্সিলর ড. মাহামুদুল হক এবং কনসাল শাহ মোহাম্মদ তানবির আহমেদ। আরও বক্তব্য দেন ভাইস কনসাল আবু আশরাফ মাহমুদ ও কাউন্সিলর (শ্রম) এ কে এম মিজানুর রহমান। সঞ্চালনা করেন ভাইস কনসাল কৃতী চাকমা। আলোচনা সভায় বঙ্গবন্ধু পরিষদ, আওয়ামী লীগ ও এর অঙ্গসংগঠনসহ বিভিন্ন রাজনৈতিক, সামাজিক, সাংস্কৃতিক ও পেশাজীবী সংগঠনের নেতারা উপস্থিত ছিলেন। আলোচনা শুরুর আগে বঙ্গবন্ধুর প্রতিকৃতিতে পুষ্পস্তবক অর্পণ করা হয় এবং পরে শিশুদের চিত্রাঙ্কন প্রতিযোগিতা অনুষ্ঠিত হয়। সাইফুল ইসলাম তালুকদার, দুবাই, আরব আমিরাত।",AI,1
5541,"লস অ্যাঞ্জেলেসে বাংলাদেশ কনস্যুলেটের আয়োজনে ১৭ মার্চ জাতির জনক বঙ্গবন্ধু শেখ মুজিবুর রহমানের ৯৪তম জন্মদিন ও জাতীয় শিশু দিবস পালিত হয়েছে। শিশু-কিশোরসহ বাংলাদেশ কমিউনিটির বহু বিশিষ্ট ব্যক্তি অনুষ্ঠানে উপস্থিত ছিলেন। সন্ধ্যায় কনস্যুলেট কার্যালয়ে দোয়া মাহফিলের মধ্য দিয়ে কর্মসূচি শুরু হয়। এরপর বাংলাদেশ থেকে পাঠানো রাষ্ট্রপতি, প্রধানমন্ত্রী ও পররাষ্ট্রমন্ত্রীর বাণী পাঠ করে শোনানো হয়। কনসাল জেনারেল সুলতানা লায়লা হোসেন শিশু-কিশোরদের নিয়ে বঙ্গবন্ধুর জন্মদিনের কেক কাটেন, পরে উপস্থিত সবার মধ্যে কেক বিতরণ করা হয়। অনুষ্ঠানের পরবর্তী অংশে শিশুরা কবিতা আবৃত্তি ও গান পরিবেশন করে। সবশেষে সবাইকে নৈশভোজে আপ্যায়ন করা হয়। তপন দেবনাথ, লস অ্যাঞ্জেলেস, যুক্তরাষ্ট্র।",AI,1
5542,"বাংলাদেশ আমেরিকান ফাউন্ডেশন অব সেন্ট্রাল ফ্লোরিডা সম্প্রতি একটি বনভোজনের আয়োজন করেছিল, যা অনুষ্ঠিত হয় ফ্লোরিডার ঐতিহাসিক শহর সেন্ট অগাস্টিনে। সেখানে প্রায় ৮০ জন ফ্লোরিডাপ্রবাসী বাংলাদেশি অংশ নেন। যদিও সবার নিজস্ব গাড়ি ছিল, তবু ভ্রমণে ভিন্ন স্বাদ আনতে সবাই অরল্যান্ডো থেকে আনন্দ-উল্লাসে একসঙ্গে বাসে রওনা হন। প্রায় তিন ঘণ্টার যাত্রা শেষে সেন্ট অগাস্টিনে পৌঁছে তাঁরা প্রাকৃতিক সৌন্দর্য, বসন্তের বাতাস, ফুল আর পাখির ডাকঘেরা পরিবেশে এক প্রাণবন্ত বাঙালি মিলনমেলায় মেতে ওঠেন। বয়সের ভেদাভেদ ভুলে ছোট-বড় সবাই হাসি, গান ও খেলাধুলায় অংশ নেয়। ছিল মুখরোচক খাবার, প্রাণ খুলে বাংলা বলার আনন্দ এবং সমুদ্রতীর ছুঁয়ে আসা স্নিগ্ধ হাওয়া। সেই বাতাস যেন সারা বছরের ক্লান্তি ধুয়ে নিয়ে নতুন উদ্যম এনে দেয়। দিন শেষে সবাই ফিরেছেন অনেক সুখস্মৃতি সঙ্গে নিয়ে, যা আগামী এক বছর মনে রসদ জোগাবে। অংশগ্রহণকারীদের প্রত্যাশা, পরের বসন্তে আবারও এমন মিলনমেলা হবে। পরের বসন্তে আবারও এমন মিলনের আশায় তাঁরা ঘরে ফেরেন। মাসুমা আক্তার জাহান রিমা, ফ্লোরিডা, যুক্তরাষ্ট্র।",AI,1
5543,"দুবাইয়ে বাংলা গানের একক সংগীত সন্ধ্যায় মুগ্ধ হয়েছেন হাজারো প্রবাসী বাংলাদেশি। ৭ মার্চ সন্ধ্যায় দুবাই আল নাছের ক্লাবের লেজারল্যান্ড অডিটরিয়ামে ভারতীয় গ্লোবাল কানেক্ট এ অনুষ্ঠানের আয়োজন করে। সংগীত পরিবেশন করেন দুবাইপ্রবাসী শিল্পী রেহেনা রহমান, যিনি আরব আমিরাতের বিভিন্ন টেলিভিশন চ্যানেল ও রেডিওতে নিয়মিত গান করেন। তিনি শুরু করেন ‘আজও মধুর বাঁশি বাজে’ গান দিয়ে। পরে দেশাত্মবোধক গান, রবীন্দ্রসংগীত, নজরুলগীতি, আধুনিক ও হিন্দি মিলিয়ে প্রায় ৩৫টি গান পরিবেশন করেন। তাঁর কণ্ঠে প্রায় এক হাজারেরও বেশি সংগীতপ্রেমীর হৃদয়ে আবেগের ঢেউ ওঠে। সমাপ্তিতে তিনি স্বাধীনতার বীর সেনানীদের স্মরণে ‘সব কটা জানালা খুলে দাও না, ওরা আসবে, আসবে’ গানটি পরিবেশন করেন। বিরতির সময় দুবাইপ্রবাসী তরুণ-তরুণীদের নৃত্য পরিবেশনা অনুষ্ঠানকে আরও আকর্ষণীয় করে তোলে। যন্ত্রসংগীতে তাঁকে সহযোগিতা করেন ভারতীয় শিল্পী শাহজাহানের নেতৃত্বে হারমোনিয়ামে এনচিজ, পিয়ানোতে সঞ্জয় কৃষ্ণ, তবলায় বিলিন দত্ত এবং গিটারে পারভেজ। শুরুতে দুবাইয়ে বাংলাদেশের কনসাল জেনারেল মাসুদুর রহমান সংক্ষিপ্ত শুভেচ্ছা জানিয়ে সংগীত সন্ধ্যার উদ্বোধন করেন। মামুনুল ইসলাম, দুবাই, আরব আমিরাত।",AI,1
5545,"সম্প্রতি বিশ্ব নারী দিবস পালিত হয়েছে। বিশ্বের সব নারীর প্রতি সম্মান জানিয়ে জার্মানিতে বাংলাদেশি শিক্ষার্থী ও কর্মজীবীদের সংগঠন বিসাগ তাদের ‘জার্মান প্রবাসে’ ম্যাগাজিনের একটি বিশেষ সংখ্যা প্রকাশ করেছে, যেখানে রয়েছে শুধু নারীদের লেখা। ‘উত্তরণে নারী’ শিরোনামে এতে স্থান পেয়েছে নিজ নিজ ক্ষেত্রে উজ্জ্বল তিন জার্মানপ্রবাসী বাংলাদেশি নারীর সাক্ষাৎকার। শর্মিষ্ঠা চৌধুরী, তানজিয়া ইসলাম, সাঈদা জাহান ও রত্না রায়ের লেখায় উঠে এসেছে নারী দিবস সম্পর্কে তাঁদের ব্যক্তিগত অনুভব ও ভাবনা। ‘রূপবতী শহর প্রাগ’ ভ্রমণকাহিনিতে শ্রাবস্তী ধর তাঁর অভিজ্ঞতার আলোকে প্রাগ শহরের মনোমুগ্ধকর বর্ণনা দিয়েছেন। এ ছাড়া ম্যাগাজিনটিতে রয়েছে জার্মানির বর্তমান চ্যান্সেলর অ্যাঙ্গেলা মার্কেলের সংক্ষিপ্ত জীবনী এবং তাঁর একটি সাক্ষাৎকারের অনুবাদ।",AI,1
5546,ব্রিটেনে বিভিন্ন পেশায় থেকে সমাজসেবামূলক কাজ করা ব্যক্তিদের উৎসাহিত করতে টাওয়ার হ্যামলেটস বারা প্রতিবছর সিভিক অ্যাওয়ার্ড প্রদান করে। চলতি বছরও বিভিন্ন ক্যাটাগরিতে এই সম্মাননা দেওয়া হয়েছে। তাদের মধ্যে বাংলা সাংবাদিকতায় বিশেষ অবদানের স্বীকৃতিস্বরূপ বাংলাদেশি নারী সাংবাদিক শাহ এমি হোসেন সিভিক অ্যাওয়ার্ডে ভূষিত হয়েছেন। ২০ মার্চ টাওয়ার হ্যামলেটস বারার ব্রমলি পাবলিক টাউন হলে বর্ণাঢ্য অনুষ্ঠানের মধ্য দিয়ে তাঁর হাতে পুরস্কার তুলে দেন কাউন্সিলার স্পিকার লেসলি পাভিট এবং কমান্ডার জন লাড গেট। দীর্ঘদিন ধরে টাওয়ার হ্যামলেটসে সাংবাদিকতা করে আসছেন শাহ এমি হোসেন। তিনি চ্যানেল আই ইউরোপের প্রধান প্রতিবেদক হিসেবে দায়িত্ব পালন করছেন। আয়োজকেরা তাঁর অবদানকে বিশেষভাবে স্বীকৃতি দিয়েছেন। বিজ্ঞপ্তি।,AI,1
